主体ID,degree,in_degree,out_degree,betweenness,eigenvector,k_core
深圳市和唐汇智科技有限公司; 武汉斗鱼网络科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳软银思创科技有限公司; 深圳市和唐汇智科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市和强迪讯科技发展有限公司; 东莞市博晟电子科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
东莞市博晟电子科技有限公司; 广东智华计算机科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市和昶科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
谭儒霞,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市和智创业咨询管理有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市卓帆技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市和璟科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
上海磐笙电子科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市和胜建设智造有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
上海绍禹建筑安装工程有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市和讯华谷信息技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市安数科技有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市咨聊科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市镜玩科技有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,2.407435917941641e-05,1
深圳市品汇科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市唯成科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
濠越智能科技(深圳)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
上海元罗卜智能科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,0.00021323003844625965,1
南京满厚网络科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,0.00021323003844625965,1
深圳市商汤科技有限公司; 南京市四海徐图知识产权服务有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
南京市四海徐图知识产权服务有限公司; 南京哈德润滑机械有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市商汤科技有限公司; 南京市四海徐图知识产权服务有限公司; 南京复元先进新材料研究院有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
南京市四海徐图知识产权服务有限公司; 南京复元先进新材料研究院有限公司; 南京哈德润滑机械有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市啊哩咕哩信息技术有限公司; 深圳优合胜通信技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市纽戴尔科技有限公司; 深圳市啊哩咕哩信息技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市善能物联网科技有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
襄阳忠良工程机械有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市喜悦智慧数据有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
深圳市喜悦智慧实验室有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市智慧交通有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市嗨霸科技有限公司; 江苏德昇安保科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
东莞市普士宇精工有限公司; 深圳市嗨霸科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市嘀嗒酷显科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
广东嘀嗒酷显柔性显示科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市嘉宝田网络科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市嘉泰智能股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市嘉泰智慧科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市嘉福科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市恒鸿丰科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市嘉鑫精密智造有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
青岛鹏锐机械有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市四佳一实业有限公司; 谢小强,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳医和家智慧医疗科技有限公司; 深圳市四佳一实业有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市固有色数码技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市高鑫荣科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,7.566227170673729e-05,1
深圳市国信量子科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
国信量子科技(苏州)有限公司; 国信量子(北京)科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国华光电科技有限公司; 华南师范大学; 深圳市国华光电研究院,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市国奉科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
黄山市富昊斯光电科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国显科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
安徽方兴光电新材料科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国电南思系统控制有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
南京国电南思科技发展有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国电科技通信有限公司,2.5992479509261986e-05,0.0,2.5992479509261986e-05,0.0,3.4391941684880583e-06,1
国家电网公司; 国家电网公司信息通信分公司; 深圳市国电科技通信有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
国家电网公司信息通信分公司国家电网公司; 深圳市国电科技通信有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国电科技通信有限公司; 国网上海市电力公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国码信息技术有限公司; 武汉矽感科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
上海矽感信息科技(集团)有限公司; 深圳市国码信息技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国科瑞芯科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳盛创微芯科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国能合创能源技术研究院; 广州华润热电有限公司; 广东柏力机电工程有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳国能宸泰科技有限公司; 广州华润热电有限公司; 广东柏力机电工程有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国腾盛华电子有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
深圳市国腾智达电子有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
贵州芯火悦创科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市国腾盛华电子有限公司; 深圳市领拓创新电子有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
贵州芯火悦创科技有限公司; 深圳市国腾盛华电子有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
深圳市国腾盛华电子有限公司; 辽宁工业大学,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市国鑫恒宇科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市国鑫恒宇科技有限公司; 同方股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
同方股份有限公司; 同方计算机有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
深圳市图灵奇点智能科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市图焌科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市图焌科技有限公司; 王鹏,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市图雅丽特种技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市圣卓芯科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市精能奥天导航技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市在线通数据网络有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
湖北金桥在线通网络科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市在那科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市在那科技有限公司; 内蒙古基硕科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市坤钤泰科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
东润恒源(深圳)科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市城市交通规划设计研究中心股份有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
深圳市城市交通规划设计研究中心股份有限公司; 深圳市交通科学研究院有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳新视达视讯工程有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市城市规划设计研究院有限公司; 肇庆市绿色发展研究院,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市城市规划设计研究院有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市基思瑞科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
东莞有方物联网科技有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
深圳市塞防科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市道通科技股份有限公司,3.4656639345682646e-05,8.664159836420662e-06,2.5992479509261986e-05,0.0,2.407435917941641e-05,1
深圳市墨砚科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市普雷科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市声光行科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市极光行动文化科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市达旦数生科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,7.566227170673729e-05,1
深圳市声扬科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市声扬科技有限公司; 深圳数字奇迹科技有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
深圳市声扬科技有限公司; 上海声扬云瀚信息技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市壹时代广告有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市壹闻科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
山东顺迪信息科技股份有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市夏瑞电子有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市夏瑞科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多图科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳亚像素科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多多文化发展有限公司; 广元量知汇科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
福鼎卓越知识产权管理有限公司; 深圳市多多文化发展有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多多文化发展有限公司; 广元量知汇科技有限公司; 福鼎卓越知识产权管理有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
福鼎卓越知识产权管理有限公司; 深圳市多多文化发展有限公司; 北京卓越起点教育科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多尼卡电子技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市多尼卡航空电子有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多彩人生技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市卫华电子科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多思科技有限公司; 北京南思达科技发展有限公司; 北京多思科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京南思达科技发展有限公司; 深圳市多思科技有限公司; 深圳市前海多思科技发展有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市多米玩科技有限公司; 深圳淘乐网络科技有限公司; 深圳悦想网络技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳淘乐网络科技有限公司; 深圳悦想网络技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市恒怡多精彩科技有限公司,2.5992479509261986e-05,1.7328319672841323e-05,8.664159836420662e-06,0.0,9.629743671766564e-05,1
深圳市多精彩电子科技有限公司; 波乐达科技股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市多鑫达实业有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市致壹创新科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市大地和电气股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
遵义市大地和电气有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
深圳市大富科技股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
